"Name","Commit","Created","Runtime","GitHub","End Time","Hostname","Notes","GPU Type","GPU Count","State","Updated","val_batch_size","Tags","adam_beta2","adam_weight_decay","learning_rate","lr_warmup_steps","max_train_steps","output_dir","train_data_dir","val_data_dir","validation_prompts","avg_train_loss_per_epoch","avg_valid_loss_per_epoch","training_step_loss"
"audiocaps-10%-lora-sd1_5-lr5e4-25epochs+28kwarmup_0.99adam2","b05a817383f60a75bfc4e66747ebf08867e3e3cf","2023-08-17T22:46:08.000Z","41386","https://github.com/codingperks/sdspeech/tree/b05a817383f60a75bfc4e66747ebf08867e3e3cf","2023-08-18T10:15:54.000Z","kanye.doc.ic.ac.uk","-","NVIDIA GeForce RTX 2080 Ti","2","finished","2023-08-18T10:15:54.000Z","1","","0.99","0.01","0.0005","28000","152000","./model/sd_ex/lora/out/08-17/0.0005_152000steps_28000warmup","./data/audiocaps/dataset/train","./data/audiocaps/dataset/val","[""a spectrogram of An animal hissing followed by a man mumbling then a pig oinking while birds chirp in the background"", ""a spectrogram of Music plays and someone speaks before gunfire and an explosion occurs"", ""a spectrogram of Someone is typing on a computer keyboard"", ""a spectrogram of A horn honking followed by a man laughing then talking and plastic clanking on a hard surface"", ""a spectrogram of A dog barking"", ""a spectrogram of A train horn"", ""a spectrogram of A hammer hitting a hard surface"", ""a spectrogram of A man laughing""]","0.12532326927439455","0.13943575877767272","0.0013621689286082983"
"audiocaps-10%-lora-sd1_5-lr1e4-375k-0kwarmup","88df3b28b455fb8d19473bc140db99c19e49b48c","2023-08-16T19:51:33.000Z","129424","https://github.com/codingperks/sdspeech/tree/88df3b28b455fb8d19473bc140db99c19e49b48c","2023-08-18T07:48:37.000Z","eloi04.doc.ic.ac.uk","-","NVIDIA GeForce GTX 1080 Ti","1","crashed","2023-08-18T07:48:37.000Z","1","","0.999","0.01","0.0003","0","375000","./model/sd_ex/lora/out/08-16/0.0003_375000steps_0warmup","./data/audiocaps/dataset/train","./data/audiocaps/dataset/val","[""a spectrogram of An animal hissing followed by a man mumbling then a pig oinking while birds chirp in the background"", ""a spectrogram of Music plays and someone speaks before gunfire and an explosion occurs"", ""a spectrogram of Someone is typing on a computer keyboard"", ""a spectrogram of A horn honking followed by a man laughing then talking and plastic clanking on a hard surface"", ""a spectrogram of A dog barking"", ""a spectrogram of A train horn"", ""a spectrogram of A hammer hitting a hard surface"", ""a spectrogram of A man laughing""]","0.12812997068402382","0.12541346304769097","0.24040739238262177"
"audiocaps-10%-lora-sd1_5-lr5e4-375k-32kwarmup","88df3b28b455fb8d19473bc140db99c19e49b48c","2023-08-16T16:14:31.000Z","109692","https://github.com/codingperks/sdspeech/tree/88df3b28b455fb8d19473bc140db99c19e49b48c","2023-08-17T22:42:43.000Z","panda.doc.ic.ac.uk","-","NVIDIA TITAN RTX","3","finished","2023-08-17T22:42:43.000Z","1","","0.999","0.01","0.0005","32000","375000","./model/sd_ex/lora/out/08-16/0.0005_375000steps_32000warmup","./data/audiocaps/dataset/train","./data/audiocaps/dataset/val","[""a spectrogram of An animal hissing followed by a man mumbling then a pig oinking while birds chirp in the background"", ""a spectrogram of Music plays and someone speaks before gunfire and an explosion occurs"", ""a spectrogram of Someone is typing on a computer keyboard"", ""a spectrogram of A horn honking followed by a man laughing then talking and plastic clanking on a hard surface"", ""a spectrogram of A dog barking"", ""a spectrogram of A train horn"", ""a spectrogram of A hammer hitting a hard surface"", ""a spectrogram of A man laughing""]","0.12817437672648144","0.132575787108829","0.006747269071638584"
"audiocaps-10%-lora-sd1_5-lr7e4-375k-32kwarmup","88df3b28b455fb8d19473bc140db99c19e49b48c","2023-08-16T16:11:55.000Z","102933","https://github.com/codingperks/sdspeech/tree/88df3b28b455fb8d19473bc140db99c19e49b48c","2023-08-17T20:47:28.000Z","kanye.doc.ic.ac.uk","-","NVIDIA GeForce RTX 2080 Ti","2","finished","2023-08-17T20:47:28.000Z","1","","0.999","0.01","0.0007","32000","375000","./model/sd_ex/lora/out/08-16/0.0007_375000steps_32000warmup","./data/audiocaps/dataset/train","./data/audiocaps/dataset/val","[""a spectrogram of An animal hissing followed by a man mumbling then a pig oinking while birds chirp in the background"", ""a spectrogram of Music plays and someone speaks before gunfire and an explosion occurs"", ""a spectrogram of Someone is typing on a computer keyboard"", ""a spectrogram of A horn honking followed by a man laughing then talking and plastic clanking on a hard surface"", ""a spectrogram of A dog barking"", ""a spectrogram of A train horn"", ""a spectrogram of A hammer hitting a hard surface"", ""a spectrogram of A man laughing""]","0.12556653180516816","0.14861067346594245","0.0056915683671832085"
"audiocaps-10%-lora-sd1_5-lr5e4-375k-28kwarmup","88df3b28b455fb8d19473bc140db99c19e49b48c","2023-08-16T13:16:03.000Z","103379","https://github.com/codingperks/sdspeech/tree/88df3b28b455fb8d19473bc140db99c19e49b48c","2023-08-17T17:59:02.000Z","panda.doc.ic.ac.uk","-","NVIDIA TITAN RTX","3","finished","2023-08-17T17:59:02.000Z","1","","0.999","0.01","0.0005","28000","375000","./model/sd_ex/lora/out/08-16/0.0005_375000steps_28000warmup","./data/audiocaps/dataset/train","./data/audiocaps/dataset/val","[""a spectrogram of An animal hissing followed by a man mumbling then a pig oinking while birds chirp in the background"", ""a spectrogram of Music plays and someone speaks before gunfire and an explosion occurs"", ""a spectrogram of Someone is typing on a computer keyboard"", ""a spectrogram of A horn honking followed by a man laughing then talking and plastic clanking on a hard surface"", ""a spectrogram of A dog barking"", ""a spectrogram of A train horn"", ""a spectrogram of A hammer hitting a hard surface"", ""a spectrogram of A man laughing""]","0.12503031803787212","0.1289868441735595","0.014885514974594116"
"audiocaps-10%-lora-sd1_5-lr7e4-375k-28kwarmup","88df3b28b455fb8d19473bc140db99c19e49b48c","2023-08-16T13:15:24.000Z","107105","https://github.com/codingperks/sdspeech/tree/88df3b28b455fb8d19473bc140db99c19e49b48c","2023-08-17T19:00:29.000Z","kanye.doc.ic.ac.uk","-","NVIDIA GeForce RTX 2080 Ti","2","finished","2023-08-17T19:00:29.000Z","1","","0.999","0.01","0.0007","28000","375000","./model/sd_ex/lora/out/08-16/0.0007_375000steps_28000warmup","./data/audiocaps/dataset/train","./data/audiocaps/dataset/val","[""a spectrogram of An animal hissing followed by a man mumbling then a pig oinking while birds chirp in the background"", ""a spectrogram of Music plays and someone speaks before gunfire and an explosion occurs"", ""a spectrogram of Someone is typing on a computer keyboard"", ""a spectrogram of A horn honking followed by a man laughing then talking and plastic clanking on a hard surface"", ""a spectrogram of A dog barking"", ""a spectrogram of A train horn"", ""a spectrogram of A hammer hitting a hard surface"", ""a spectrogram of A man laughing""]","0.12558728907965108","0.1486660377607961","0.00573445251211524"
"audiocaps-10%-lora-sd1_5-lr7e4-252k-32kwarmup","fecd43e22bc564e0360fdfe6b7a55751f5b7f924","2023-08-15T17:16:40.000Z","69689","https://github.com/codingperks/sdspeech/tree/fecd43e22bc564e0360fdfe6b7a55751f5b7f924","2023-08-16T12:38:09.000Z","panda.doc.ic.ac.uk","-","NVIDIA TITAN RTX","3","finished","2023-08-16T12:38:09.000Z","1","","0.999","0.01","0.0007","320000","252000","./model/sd_ex/lora/out/08-15/0.0007_252000steps_320000warmup","./data/audiocaps/dataset/train","./data/audiocaps/dataset/val","[""a spectrogram of An animal hissing followed by a man mumbling then a pig oinking while birds chirp in the background"", ""a spectrogram of Music plays and someone speaks before gunfire and an explosion occurs"", ""a spectrogram of Someone is typing on a computer keyboard"", ""a spectrogram of A horn honking followed by a man laughing then talking and plastic clanking on a hard surface""]","0.13064322092840708","0.1319610240343006","0.02448360249400139"
"audiocaps-10%-lora-sd1_5-lr5e4-252k-28kwarmup","fecd43e22bc564e0360fdfe6b7a55751f5b7f924","2023-08-15T17:14:41.000Z","65845","https://github.com/codingperks/sdspeech/tree/fecd43e22bc564e0360fdfe6b7a55751f5b7f924","2023-08-16T11:32:06.000Z","kanye.doc.ic.ac.uk","-","NVIDIA GeForce RTX 2080 Ti","2","finished","2023-08-16T11:32:06.000Z","1","","0.999","0.01","0.0005","28000","252000","./model/sd_ex/lora/out/08-15/0.0005_252000steps_28000warmup","./data/audiocaps/dataset/train","./data/audiocaps/dataset/val","[""a spectrogram of An animal hissing followed by a man mumbling then a pig oinking while birds chirp in the background"", ""a spectrogram of Music plays and someone speaks before gunfire and an explosion occurs"", ""a spectrogram of Someone is typing on a computer keyboard"", ""a spectrogram of A horn honking followed by a man laughing then talking and plastic clanking on a hard surface""]","0.12951973720733062","0.13781769581440828","0.002213800325989723"
"audiocaps-10%-lora-sd1_5-lr7e4-252k-28kwarmup","fecd43e22bc564e0360fdfe6b7a55751f5b7f924","2023-08-15T17:13:22.000Z","65422","https://github.com/codingperks/sdspeech/tree/fecd43e22bc564e0360fdfe6b7a55751f5b7f924","2023-08-16T11:23:44.000Z","panda.doc.ic.ac.uk","-","NVIDIA TITAN RTX","3","finished","2023-08-16T11:23:44.000Z","1","","0.999","0.01","0.0007","28000","252000","./model/sd_ex/lora/out/08-15/0.0007_252000steps_28000warmup","./data/audiocaps/dataset/train","./data/audiocaps/dataset/val","[""a spectrogram of An animal hissing followed by a man mumbling then a pig oinking while birds chirp in the background"", ""a spectrogram of Music plays and someone speaks before gunfire and an explosion occurs"", ""a spectrogram of Someone is typing on a computer keyboard"", ""a spectrogram of A horn honking followed by a man laughing then talking and plastic clanking on a hard surface""]","0.12623398704260433","0.1404006247170637","0.0018345032585784793"
"audiocaps-10%-lora-sd1_5-lr5e4-252k-32kwarmup","fecd43e22bc564e0360fdfe6b7a55751f5b7f924","2023-08-15T17:12:42.000Z","68285","https://github.com/codingperks/sdspeech/tree/fecd43e22bc564e0360fdfe6b7a55751f5b7f924","2023-08-16T12:10:47.000Z","kanye.doc.ic.ac.uk","-","NVIDIA GeForce RTX 2080 Ti","2","finished","2023-08-16T12:10:47.000Z","1","","0.999","0.01","0.0005","320000","252000","./model/sd_ex/lora/out/08-15/0.0005_252000steps_320000warmup","./data/audiocaps/dataset/train","./data/audiocaps/dataset/val","[""a spectrogram of An animal hissing followed by a man mumbling then a pig oinking while birds chirp in the background"", ""a spectrogram of Music plays and someone speaks before gunfire and an explosion occurs"", ""a spectrogram of Someone is typing on a computer keyboard"", ""a spectrogram of A horn honking followed by a man laughing then talking and plastic clanking on a hard surface""]","0.13011076167664218","0.1383015667066143","0.0023027306888252497"
"audiocaps-10%-lora-sd1_5-lr1e3-252k-16kwarmup","fecd43e22bc564e0360fdfe6b7a55751f5b7f924","2023-08-14T20:15:08.000Z","162814","https://github.com/codingperks/sdspeech/tree/fecd43e22bc564e0360fdfe6b7a55751f5b7f924","2023-08-16T17:28:42.000Z","eloi04.doc.ic.ac.uk","-","NVIDIA GeForce GTX 1080 Ti","1","finished","2023-08-16T17:28:42.000Z","1","","0.999","0.01","0.001","16000","252000","./model/sd_ex/lora/out/08-14/0.001_252000steps_16000warmup","./data/audiocaps/dataset/train","./data/audiocaps/dataset/val","[""a spectrogram of An animal hissing followed by a man mumbling then a pig oinking while birds chirp in the background"", ""a spectrogram of Music plays and someone speaks before gunfire and an explosion occurs"", ""a spectrogram of Someone is typing on a computer keyboard"", ""a spectrogram of A horn honking followed by a man laughing then talking and plastic clanking on a hard surface""]","0.12610021101563673","0.1445697641465813","0.5806578397750854"
"audiocaps-10%-lora-sd1_5-lr3e3-252k-32kwarmup","fecd43e22bc564e0360fdfe6b7a55751f5b7f924","2023-08-14T20:11:06.000Z","161056","https://github.com/codingperks/sdspeech/tree/fecd43e22bc564e0360fdfe6b7a55751f5b7f924","2023-08-16T16:55:22.000Z","beewolf.doc.ic.ac.uk","-","NVIDIA GeForce GTX 1080 Ti","2","finished","2023-08-16T16:55:22.000Z","1","","0.999","0.01","0.003","32000","252000","./model/sd_ex/lora/out/08-14/0.003_252000steps_32000warmup","./data/audiocaps/dataset/train","./data/audiocaps/dataset/val","[""a spectrogram of An animal hissing followed by a man mumbling then a pig oinking while birds chirp in the background"", ""a spectrogram of Music plays and someone speaks before gunfire and an explosion occurs"", ""a spectrogram of Someone is typing on a computer keyboard"", ""a spectrogram of A horn honking followed by a man laughing then talking and plastic clanking on a hard surface""]","0.12815730114544804","0.14711480506595576","0.5841082334518433"
"audiocaps-10%-lora-sd1_5-lr1e4-252k-32kwarmup","fecd43e22bc564e0360fdfe6b7a55751f5b7f924","2023-08-14T20:08:33.000Z","66284","https://github.com/codingperks/sdspeech/tree/fecd43e22bc564e0360fdfe6b7a55751f5b7f924","2023-08-15T14:33:17.000Z","panda.doc.ic.ac.uk","-","NVIDIA TITAN RTX","3","finished","2023-08-15T14:33:17.000Z","1","","0.999","0.01","0.0001","32000","252000","./model/sd_ex/lora/out/08-14/0.0001_252000steps_32000warmup","./data/audiocaps/dataset/train","./data/audiocaps/dataset/val","[""a spectrogram of An animal hissing followed by a man mumbling then a pig oinking while birds chirp in the background"", ""a spectrogram of Music plays and someone speaks before gunfire and an explosion occurs"", ""a spectrogram of Someone is typing on a computer keyboard"", ""a spectrogram of A horn honking followed by a man laughing then talking and plastic clanking on a hard surface""]","0.1265707451630706","0.1406958453524795","0.0018502012826502323"
"audiocaps-10%-lora-sd1_5-lr1e3-252k-32kwarmup","fecd43e22bc564e0360fdfe6b7a55751f5b7f924","2023-08-14T20:05:17.000Z","68895","https://github.com/codingperks/sdspeech/tree/fecd43e22bc564e0360fdfe6b7a55751f5b7f924","2023-08-15T15:13:32.000Z","panda.doc.ic.ac.uk","-","NVIDIA TITAN RTX","3","finished","2023-08-15T15:13:32.000Z","1","","0.999","0.01","0.003","32000","252000","./model/sd_ex/lora/out/08-14/0.003_252000steps_32000warmup","./data/audiocaps/dataset/train","./data/audiocaps/dataset/val","[""a spectrogram of An animal hissing followed by a man mumbling then a pig oinking while birds chirp in the background"", ""a spectrogram of Music plays and someone speaks before gunfire and an explosion occurs"", ""a spectrogram of Someone is typing on a computer keyboard"", ""a spectrogram of A horn honking followed by a man laughing then talking and plastic clanking on a hard surface""]","0.13295576496385506","0.13272057596704767","0.02454942837357521"
"audiocaps-10%-lora-sd1_5-lr1e4-252k-16kwarmup","fecd43e22bc564e0360fdfe6b7a55751f5b7f924","2023-08-14T19:59:26.000Z","65117","https://github.com/codingperks/sdspeech/tree/fecd43e22bc564e0360fdfe6b7a55751f5b7f924","2023-08-15T14:04:43.000Z","kanye.doc.ic.ac.uk","-","NVIDIA GeForce RTX 2080 Ti","2","finished","2023-08-15T14:04:43.000Z","1","","0.999","0.01","0.0001","16000","252000","./model/sd_ex/lora/out/08-14/0.0001_252000steps_16000warmup","./data/audiocaps/dataset/train","./data/audiocaps/dataset/val","[""a spectrogram of An animal hissing followed by a man mumbling then a pig oinking while birds chirp in the background"", ""a spectrogram of Music plays and someone speaks before gunfire and an explosion occurs"", ""a spectrogram of Someone is typing on a computer keyboard"", ""a spectrogram of A horn honking followed by a man laughing then talking and plastic clanking on a hard surface""]","0.1296606256489109","0.13791097718175613","0.0022524134255945683"
"audiocaps-10%-lora-sd1_5-lr3e3-252k-16kwarmup","fecd43e22bc564e0360fdfe6b7a55751f5b7f924","2023-08-14T19:56:27.000Z","67339","https://github.com/codingperks/sdspeech/tree/fecd43e22bc564e0360fdfe6b7a55751f5b7f924","2023-08-15T14:38:46.000Z","kanye.doc.ic.ac.uk","-","NVIDIA GeForce RTX 2080 Ti","2","finished","2023-08-15T14:38:46.000Z","1","","0.999","0.01","0.003","16000","252000","./model/sd_ex/lora/out/08-14/0.003_252000steps_16000warmup","./data/audiocaps/dataset/train","./data/audiocaps/dataset/val","[""a spectrogram of An animal hissing followed by a man mumbling then a pig oinking while birds chirp in the background"", ""a spectrogram of Music plays and someone speaks before gunfire and an explosion occurs"", ""a spectrogram of Someone is typing on a computer keyboard"", ""a spectrogram of A horn honking followed by a man laughing then talking and plastic clanking on a hard surface""]","0.14536758662161942","0.15354099192039522","0.0026669511571526527"
"audiocaps-10%-lora-sd1_5-lr3e4-252k-16kwarmup","fecd43e22bc564e0360fdfe6b7a55751f5b7f924","2023-08-14T19:56:15.000Z","163203","https://github.com/codingperks/sdspeech/tree/fecd43e22bc564e0360fdfe6b7a55751f5b7f924","2023-08-16T17:16:18.000Z","beewolf.doc.ic.ac.uk","-","NVIDIA GeForce GTX 1080 Ti","2","finished","2023-08-16T17:16:18.000Z","1","","0.999","0.01","0.0003","16000","252000","./model/sd_ex/lora/out/08-14/0.0003_252000steps_16000warmup","./data/audiocaps/dataset/train","./data/audiocaps/dataset/val","[""a spectrogram of An animal hissing followed by a man mumbling then a pig oinking while birds chirp in the background"", ""a spectrogram of Music plays and someone speaks before gunfire and an explosion occurs"", ""a spectrogram of Someone is typing on a computer keyboard"", ""a spectrogram of A horn honking followed by a man laughing then talking and plastic clanking on a hard surface""]","0.1259026625185539","0.14434684922024943","0.579499363899231"
"audiocaps-10%-lora-sd1_5-lr3e3-252k-60kwarmup","771bb66b57f9865e328bf41d655bb8fd0893b9f8","2023-08-14T01:26:04.000Z","51181","https://github.com/codingperks/sdspeech/tree/771bb66b57f9865e328bf41d655bb8fd0893b9f8","2023-08-14T15:39:05.000Z","honeybone","-","NVIDIA GeForce RTX 3080","1","finished","2023-08-14T15:39:05.000Z","1","","0.999","0.01","0.003","60000","252000","model/sd_ex/lora/out/08-14/0.003_252000steps_60000warmup","./data/audiocaps/dataset/train","./data/audiocaps/dataset/val","[""a spectrogram of An animal hissing followed by a man mumbling then a pig oinking while birds chirp in the background"", ""a spectrogram of Music plays and someone speaks before gunfire and an explosion occurs"", ""a spectrogram of Someone is typing on a computer keyboard""]","0.1256573112413664","0.13268091382130964","0.383215844631195"
"audiocaps-10%-lora-sd1_5-lr1e3-252k-30kwarmup","771bb66b57f9865e328bf41d655bb8fd0893b9f8","2023-08-13T01:59:02.000Z","51270","https://github.com/codingperks/sdspeech/tree/771bb66b57f9865e328bf41d655bb8fd0893b9f8","2023-08-13T16:13:32.000Z","honeybone","-","NVIDIA GeForce RTX 3080","1","finished","2023-08-13T16:13:32.000Z","1","","0.999","0.01","0.001","30000","252000","model/sd_ex/lora/out/08-13/0.001_252000steps_30000warmup","./data/audiocaps/dataset/train","./data/audiocaps/dataset/val","[""a spectrogram of An animal hissing followed by a man mumbling then a pig oinking while birds chirp in the background"", ""a spectrogram of Music plays and someone speaks before gunfire and an explosion occurs"", ""a spectrogram of Someone is typing on a computer keyboard""]","0.12557638497391277","0.1325933052137632","0.3827168643474579"
"audiocaps-10%-lora-sd1_5-lr3e3-116k-16kwarmup","139dea1e5f33acdac26b71cfd01c9adff9eb5d4b","2023-08-12T20:20:00.000Z","30908","https://github.com/codingperks/sdspeech/tree/139dea1e5f33acdac26b71cfd01c9adff9eb5d4b","2023-08-13T04:55:08.000Z","kanye.doc.ic.ac.uk","-","NVIDIA GeForce RTX 2080 Ti","2","finished","2023-08-13T10:45:56.000Z","1","","0.999","0.01","0.003","16000","116000","model/sd_ex/lora/out/08-12/0.003_116000steps_16000warmup","./data/audiocaps/dataset/train","./data/audiocaps/dataset/val","[""a spectrogram of An animal hissing followed by a man mumbling then a pig oinking while birds chirp in the background"", ""a spectrogram of Music plays and someone speaks before gunfire and an explosion occurs"", ""a spectrogram of Someone is typing on a computer keyboard""]","0.13141177777824312","0.1524184962294499","0.05311873182654381"
"audiocaps-10%-lora-sd1_5-lr3e4-116k-20kwarmup","139dea1e5f33acdac26b71cfd01c9adff9eb5d4b","2023-08-12T18:41:47.000Z","74653","https://github.com/codingperks/sdspeech/tree/139dea1e5f33acdac26b71cfd01c9adff9eb5d4b","2023-08-13T15:26:00.000Z","beewolf.doc.ic.ac.uk","-","NVIDIA GeForce GTX 1080 Ti","2","finished","2023-08-13T15:26:00.000Z","1","","0.999","0.01","0.0003","20000","116000","model/sd_ex/lora/out/08-12/0.0003_116000steps_20000warmup","./data/audiocaps/dataset/train","./data/audiocaps/dataset/val","[""a spectrogram of An animal hissing followed by a man mumbling then a pig oinking while birds chirp in the background"", ""a spectrogram of Music plays and someone speaks before gunfire and an explosion occurs"", ""a spectrogram of Someone is typing on a computer keyboard""]","0.12606451885651543","0.11733624256634144","0.13555258512496948"
"audiocaps-10%-lora-sd1_5-lr1e5-116k-20kwarmup","e338e5c14e456a7aba5f4f0ad345520085e92fcf","2023-08-10T01:24:45.000Z","29588","https://github.com/codingperks/sdspeech/tree/e338e5c14e456a7aba5f4f0ad345520085e92fcf","2023-08-10T09:37:53.000Z","honeybone","-","NVIDIA GeForce RTX 3080","1","finished","2023-08-10T09:45:21.000Z","1","","0.999","0.01","0.00001","20000","116000","model/sd_ex/lora/out/08-10/0.00001_116000steps_20000warmup","./data/audiocaps/dataset/train","./data/audiocaps/dataset/val","[""a spectrogram of An animal hissing followed by a man mumbling then a pig oinking while birds chirp in the background"", ""a spectrogram of Music plays and someone speaks before gunfire and an explosion occurs"", ""a spectrogram of Someone is typing on a computer keyboard""]","0.13122416130787215","0.1288847222957121","0.10075581073760986"
"audiocaps-10%-lora-sd1_5-lr1e4-116k-20kwarmup","e338e5c14e456a7aba5f4f0ad345520085e92fcf","2023-08-09T14:36:53.000Z","29569","https://github.com/codingperks/sdspeech/tree/e338e5c14e456a7aba5f4f0ad345520085e92fcf","2023-08-09T22:49:42.000Z","honeybone","-","NVIDIA GeForce RTX 3080","1","finished","2023-08-09T22:49:42.000Z","1","","0.999","0.01","0.0001","20000","116000","model/sd_ex/lora/out/08-09/0.0001_116000steps_20000warmup","./data/audiocaps/dataset/train","./data/audiocaps/dataset/val","[""a spectrogram of An animal hissing followed by a man mumbling then a pig oinking while birds chirp in the background"", ""a spectrogram of Music plays and someone speaks before gunfire and an explosion occurs"", ""a spectrogram of Someone is typing on a computer keyboard""]","0.13032068068662375","0.12808665307460565","0.09997284412384032"
"audiocaps-10%-lora-sd1_5-lr1e3-116k-20kwarmup","3bc9da70d086e7f96698cb93a95e5c130372045b","2023-08-09T10:08:05.000Z","82444","https://github.com/codingperks/sdspeech/tree/3bc9da70d086e7f96698cb93a95e5c130372045b","2023-08-10T09:02:09.000Z","beewolf.doc.ic.ac.uk","-","NVIDIA GeForce GTX 1080 Ti","2","finished","2023-08-10T09:02:09.000Z","1","","0.999","0.01","0.001","20000","116000","model/sd_ex/lora/out/08-09/0.001_116000steps_20000warmup","./data/audiocaps/dataset/train","./data/audiocaps/dataset/val","[""a spectrogram of An animal hissing followed by a man mumbling then a pig oinking while birds chirp in the background"", ""a spectrogram of Music plays and someone speaks before gunfire and an explosion occurs"", ""a spectrogram of Someone is typing on a computer keyboard""]","0.1268882941356593","0.12898101087950897","0.17855608463287354"
"audiocaps-10%-lora-sd1_5-lr1e4-48k-10kwarmup","10106c2286a07c5a17413a5af68c16aa280f337a","2023-08-07T12:48:20.000Z","11841","https://github.com/codingperks/sdspeech/tree/10106c2286a07c5a17413a5af68c16aa280f337a","2023-08-07T16:05:41.000Z","honeybone","-","NVIDIA GeForce RTX 3080","1","finished","2023-08-07T16:05:41.000Z","1","","0.999","0.01","0.0001","10000","48000","model/sd_ex/lora/out/08-07/0.0001_48000steps_10000warmup","./data/audiocaps/dataset/train","./data/audiocaps/dataset/val","[""a spectrogram of An animal hissing followed by a man mumbling then a pig oinking while birds chirp in the background"", ""a spectrogram of Music plays and someone speaks before gunfire and an explosion occurs"", ""a spectrogram of Someone is typing on a computer keyboard""]","0.1307269524091026","0.13914357743073555","0.30350786447525024"
